group,random,direct 0,channel 0,channel 0 GPT-J,direct multi-0,channel multi-0,SL-(S)-meta,SL-(S)-meta-ens,SL-(S)-meta-wens,SL-reg-(S)-meta,SL-reg-(S)-meta-ens,SL-reg-(S)-meta-wens,adapter-(S)-meta,SL-(M)-meta,SL-(M)-meta-ens,SL-(M)-meta-wens,SL-reg-(M)-meta,SL-reg-(M)-meta-ens,SL-reg-(M)-meta-wens,adapter-(M)-meta,SL,SL-ens,SL-wens,SL-meta,SL-meta-ens,SL-meta-wens,SL-reg,SL-reg-ens,SL-reg-wens,SL-reg-meta,SL-reg-meta-ens,SL-reg-meta-wens,adapter,adapter-meta,direct ICL,channel ICL,channel ICL GPT-J,direct MetaICL,channel MetaICL
b=5.2,38.3,41.3,45.4,47.8,35.8,48.1,40.6,36.9,34.9,40.2,36.0,34.7,40.7,38.8,34.6,34.5,38.1,36.6,34.1,41.3,41.9,39.9,42.0,45.8,40.2,43.9,44.0,40.3,38.3,48.0,45.2,43.4,41.5,46.6,39.8,45.3,50.3,35.7,49.8
b=2.6,38.3,40.8,43.9,46.0,35.6,46.8,41.5,37.8,36.0,41.2,37.0,35.6,41.5,40.4,36.4,36.2,39.7,38.3,35.4,42.3,42.4,40.2,42.3,46.4,40.7,44.1,44.3,40.7,37.5,47.9,45.0,42.7,42.3,47.1,40.1,45.3,49.5,36.8,49.6
b=1.3,38.4,39.1,39.8,42.0,36.3,43.4,43.0,40.1,38.6,43.1,39.7,38.1,42.7,43.4,40.4,40.2,43.5,42.3,38.9,44.3,42.7,40.3,42.2,47.4,42.1,44.9,43.9,41.0,36.0,48.2,45.1,42.2,42.9,47.8,39.1,43.3,47.8,38.9,49.0
b=0.65,38.4,38.1,37.3,39.7,37.4,40.8,43.3,41.5,40.3,44.0,41.4,39.8,42.6,44.4,42.3,42.3,44.7,44.0,41.0,44.5,41.9,39.4,41.5,47.2,42.8,44.9,42.7,40.1,35.2,47.9,44.9,42.3,42.0,47.2,37.9,41.1,46.1,40.1,48.3
b=0.325,38.4,38.0,36.6,39.1,37.9,39.9,43.2,41.8,40.8,44.0,41.9,40.3,42.3,44.3,42.6,42.6,44.6,44.0,41.5,44.2,41.3,38.8,41.0,46.7,42.8,44.6,42.0,39.5,35.0,47.4,44.6,42.3,41.3,46.4,37.5,40.2,45.3,40.4,47.9
b=0.1625,38.4,38.0,36.5,39.0,38.0,39.5,43.0,41.9,40.9,43.9,42.0,40.4,42.0,44.2,42.6,42.7,44.4,43.9,41.6,44.0,41.0,38.5,40.7,46.3,42.8,44.4,41.6,39.2,34.9,47.0,44.4,42.3,40.9,46.0,37.3,39.9,44.9,40.5,47.8
