group,random,direct 0,channel 0,channel 0 GPT-J,direct multi-0,channel multi-0,SL-(S)-meta,SL-(S)-meta-ens,SL-(S)-meta-wens,SL-reg-(S)-meta,SL-reg-(S)-meta-ens,SL-reg-(S)-meta-wens,adapter-(S)-meta,SL-(M)-meta,SL-(M)-meta-ens,SL-(M)-meta-wens,SL-reg-(M)-meta,SL-reg-(M)-meta-ens,SL-reg-(M)-meta-wens,adapter-(M)-meta,SL,SL-ens,SL-wens,SL-meta,SL-meta-ens,SL-meta-wens,SL-reg,SL-reg-ens,SL-reg-wens,SL-reg-meta,SL-reg-meta-ens,SL-reg-meta-wens,adapter,adapter-meta,direct ICL,channel ICL,channel ICL GPT-J,direct MetaICL,channel MetaICL
b=5.6,36.8,35.3,32.8,37.0,33.5,37.3,47.2,45.4,44.7,47.7,44.5,41.9,45.7,49.2,45.2,45.8,51.3,48.9,44.0,49.1,44.9,41.8,43.5,50.2,43.1,46.7,44.2,41.4,35.9,49.8,43.0,37.8,45.2,50.4,41.4,40.5,46.5,41.4,48.9
b=2.8,37.1,35.7,33.5,37.0,34.2,37.0,47.5,45.5,44.6,47.9,44.7,42.0,45.9,48.5,45.4,45.5,50.2,48.7,43.7,48.4,44.5,41.6,43.3,50.3,43.6,46.8,44.1,41.4,36.0,49.8,43.7,39.0,45.2,50.3,40.3,40.6,46.2,41.2,48.5
b=1.4,38.0,36.9,35.3,37.6,36.6,37.3,47.1,45.2,44.2,47.6,44.8,42.3,45.8,47.4,45.5,45.2,48.2,47.8,43.4,47.3,43.9,41.4,43.1,50.1,44.8,47.2,44.0,41.5,36.2,50.1,45.6,42.0,44.7,50.0,38.3,40.9,45.7,41.7,47.8
b=0.7,38.4,37.9,36.4,38.4,38.5,38.1,45.7,44.3,43.4,46.4,44.2,42.1,44.8,46.3,44.7,44.5,46.7,46.3,42.9,46.1,43.1,40.9,42.6,49.1,45.1,46.8,43.4,41.3,36.3,49.5,46.1,43.3,43.4,49.0,37.6,40.6,45.0,41.9,47.4
b=0.35,38.5,38.4,36.7,38.8,39.1,38.6,44.9,43.9,42.9,45.7,43.8,41.9,44.1,45.7,44.1,44.0,46.0,45.5,42.5,45.4,42.5,40.6,42.3,48.4,44.9,46.4,43.0,41.1,36.3,48.9,45.9,43.4,42.6,48.3,37.6,40.3,44.5,41.8,47.2
b=0.175,38.6,38.6,36.8,38.9,39.2,38.8,44.5,43.7,42.6,45.4,43.6,41.8,43.8,45.5,43.9,43.8,45.7,45.1,42.3,45.1,42.2,40.4,42.2,48.0,44.8,46.1,42.8,41.0,36.3,48.6,45.7,43.3,42.3,48.0,37.6,40.1,44.4,41.7,47.2
