group,random,direct 0,channel 0,channel 0 GPT-J,direct multi-0,channel multi-0,SL-(S)-meta,SL-(S)-meta-ens,SL-(S)-meta-wens,SL-reg-(S)-meta,SL-reg-(S)-meta-ens,SL-reg-(S)-meta-wens,adapter-(S)-meta,SL-(M)-meta,SL-(M)-meta-ens,SL-(M)-meta-wens,SL-reg-(M)-meta,SL-reg-(M)-meta-ens,SL-reg-(M)-meta-wens,adapter-(M)-meta,SL,SL-ens,SL-wens,SL-meta,SL-meta-ens,SL-meta-wens,SL-reg,SL-reg-ens,SL-reg-wens,SL-reg-meta,SL-reg-meta-ens,SL-reg-meta-wens,adapter,adapter-meta,direct ICL,channel ICL,channel ICL GPT-J,direct MetaICL,channel MetaICL
b=8.,39.0,36.1,34.7,35.7,35.9,41.7,44.2,41.5,40.4,44.0,41.0,39.3,43.1,45.6,43.0,42.7,46.1,44.7,40.5,45.5,44.8,40.8,42.4,49.4,45.4,47.4,44.9,42.4,34.7,50.5,47.2,44.0,44.6,49.8,37.0,43.4,46.5,40.0,50.4
b=4.,39.0,36.0,34.8,36.0,36.0,41.4,44.1,41.4,40.3,44.0,40.9,39.2,43.1,45.6,43.0,42.7,46.1,44.7,40.5,45.4,44.6,40.6,42.2,49.3,45.2,47.2,44.7,42.2,34.7,50.4,47.0,43.8,44.4,49.7,36.8,43.1,46.4,39.9,50.2
b=2.,38.8,35.9,35.2,36.7,36.4,40.4,43.7,41.2,40.0,43.8,40.9,39.2,42.7,45.3,42.9,42.6,45.8,44.5,40.5,45.0,43.5,40.0,41.6,48.6,44.4,46.5,44.0,41.4,34.8,49.8,46.2,43.1,43.5,48.9,36.4,41.9,45.6,39.6,49.0
b=1.,38.6,36.3,35.5,37.1,37.0,39.1,43.0,41.1,39.8,43.4,40.9,39.2,41.9,44.7,42.5,42.3,45.0,43.9,40.6,44.1,42.0,39.1,40.8,47.4,43.4,45.3,42.7,40.1,34.9,48.3,45.0,42.4,41.9,47.5,36.4,40.0,44.3,39.4,47.3
b=0.5,38.5,36.6,35.7,37.3,37.2,38.5,42.5,41.0,39.8,43.1,41.0,39.3,41.3,44.2,42.2,42.0,44.3,43.3,40.5,43.4,40.9,38.4,40.2,46.6,42.9,44.4,41.8,39.2,34.9,47.3,44.2,42.1,40.8,46.4,36.4,38.9,43.5,39.4,46.4
b=0.25,38.4,36.8,35.7,37.3,37.3,38.1,42.3,41.0,39.8,43.0,41.1,39.3,41.0,43.9,42.1,41.8,43.9,43.0,40.4,43.1,40.4,38.0,39.9,46.1,42.6,44.0,41.4,38.7,34.9,46.7,43.8,41.9,40.3,45.8,36.4,38.4,43.1,39.4,45.9
